open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1774464600000,70902.60000000,70978.00000000,70902.60000000,70978.00000000,28.53956000,1774464899999,2024419.71369990,6756,18.22512000,1292694.82074660,0
1774464900000,70978.00000000,70978.00000000,70681.07000000,70810.34000000,91.97978000,1774465199999,6510642.60947790,20725,45.51008000,3221131.73654410,0
1774465200000,70810.34000000,71004.09000000,70777.58000000,71004.09000000,44.97502000,1774465499999,3188456.08583010,16653,32.64971000,2315024.64214690,0
1774465500000,71004.09000000,71012.00000000,70854.76000000,70883.01000000,31.29062000,1774465799999,2219693.46751120,12841,11.17507000,792687.66196720,0
1774465800000,70883.01000000,70888.64000000,70778.93000000,70851.83000000,28.95669000,1774466099999,2050906.37148430,12180,10.90530000,772394.55562740,0
1774466100000,70851.84000000,70888.89000000,70827.15000000,70888.88000000,13.21997000,1774466399999,936661.63649890,8178,8.36049000,592345.06449310,0
1774466400000,70888.88000000,70980.17000000,70884.70000000,70970.11000000,20.79806000,1774466699999,1475337.22032710,9411,10.94440000,776356.89139810,0
1774466700000,70970.11000000,70977.94000000,70890.32000000,70970.65000000,108.09836000,1774466999999,7670000.44247420,9129,74.54425000,5288975.02948120,0
1774467000000,70969.83000000,70969.83000000,70868.18000000,70931.82000000,24.05702000,1774467299999,1706177.84585390,6848,11.52203000,817027.64521390,0
1774467300000,70931.82000000,71053.53000000,70888.08000000,71050.55000000,28.06537000,1774467599999,1991545.15585900,9426,17.61635000,1250107.01470720,0
1774467600000,71050.55000000,71093.37000000,70935.42000000,70940.00000000,40.30662000,1774467899999,2863092.02438850,8517,25.23732000,1792819.23717320,0
1774467900000,70940.00000000,70969.65000000,70889.43000000,70939.54000000,52.90897000,1774468199999,3752598.38811750,6680,31.46832000,2231797.20550370,0
1774468200000,70939.54000000,70997.72000000,70882.70000000,70892.74000000,61.58622000,1774468499999,4368726.56011800,10880,28.75163000,2039234.58184330,0
1774468500000,70892.74000000,70905.40000000,70777.51000000,70883.31000000,58.79652000,1774468799999,4165141.92996300,10858,32.97845000,2336181.92138600,0
1774468800000,70883.32000000,70909.59000000,70751.36000000,70757.46000000,54.32130000,1774469099999,3847088.71433570,10535,31.04089000,2198481.95068170,0
1774469100000,70757.46000000,70787.68000000,70692.32000000,70710.18000000,59.78398000,1774469399999,4228897.93333620,9669,21.88920000,1548206.71233700,0
1774469400000,70710.18000000,70761.04000000,70681.99000000,70743.67000000,28.17535000,1774469699999,1992785.70156620,4634,15.39550000,1088845.64238010,0
1774469700000,70743.67000000,70810.17000000,70743.67000000,70801.13000000,24.79787000,1774469999999,1755253.99842790,4388,17.71613000,1253955.47514850,0
1774470000000,70801.12000000,70801.13000000,70714.28000000,70714.29000000,32.08300000,1774470299999,2270394.53672850,4910,7.86433000,556580.37418300,0
1774470300000,70714.29000000,70748.42000000,70646.34000000,70710.85000000,138.02823000,1774470599999,9759184.03735780,10211,28.18679000,1992680.12249770,0
1774470600000,70710.85000000,70756.30000000,70706.97000000,70740.10000000,26.58081000,1774470899999,1880250.65227570,4532,11.85098000,838280.72426340,0
1774470900000,70740.09000000,70843.80000000,70719.94000000,70839.14000000,30.62423000,1774471199999,2167880.35920100,5893,21.50431000,1522138.07205060,0
1774471200000,70839.14000000,70946.29000000,70808.82000000,70946.29000000,44.04876000,1774471499999,3122180.41883370,6774,25.97864000,1841590.10090680,0
1774471500000,70946.29000000,70989.98000000,70900.00000000,70975.46000000,56.30409000,1774471799999,3993852.26085790,8712,24.10218000,1709747.33803720,0
1774471800000,70975.46000000,71058.82000000,70975.45000000,71050.53000000,49.02937000,1774472099999,3482204.14665540,6288,27.83101000,1976544.23804090,0
1774472100000,71050.53000000,71050.53000000,70995.72000000,71009.50000000,29.80452000,1774472399999,2116876.05425940,4030,13.98203000,993021.18860400,0
1774472400000,71009.50000000,71041.56000000,70964.29000000,71028.47000000,85.89314000,1774472699999,6098264.90167050,7419,54.73697000,3886022.54721970,0
1774472700000,71028.47000000,71067.91000000,70960.21000000,71067.90000000,15.33452000,1774472999999,1088920.55162980,4415,10.59142000,752103.96678610,0
1774473000000,71067.90000000,71174.50000000,71067.90000000,71164.66000000,36.89057000,1774473299999,2623554.69074700,7719,26.25404000,1866977.11431490,0
1774473300000,71164.67000000,71175.00000000,71054.12000000,71082.67000000,32.59279000,1774473599999,2317453.53142180,7174,10.09214000,717380.81787260,0
1774473600000,71082.67000000,71082.89000000,71010.87000000,71022.16000000,38.24890000,1774473899999,2717117.60794050,5002,12.65846000,899248.57578230,0
1774473900000,71022.15000000,71022.16000000,70949.30000000,70984.04000000,47.18702000,1774474199999,3349177.96981700,5678,15.89492000,1128095.21576570,0
1774474200000,70984.04000000,71032.32000000,70972.71000000,71006.46000000,24.84642000,1774474499999,1764299.11951690,4534,11.64197000,826621.65891340,0
1774474500000,71006.45000000,71071.52000000,70995.94000000,71071.52000000,23.42991000,1774474799999,1664074.37149460,4746,14.38416000,1021622.01485140,0
1774474800000,71071.51000000,71103.36000000,71050.29000000,71067.98000000,22.77198000,1774475099999,1618590.69307360,5061,9.16741000,651527.70140580,0
1774475100000,71067.99000000,71106.81000000,70974.75000000,70983.38000000,26.29520000,1774475399999,1868365.21256550,6655,12.63571000,897697.70728200,0
1774475400000,70983.39000000,71044.53000000,70983.39000000,71037.00000000,13.15199000,1774475699999,934108.50979750,3689,7.73300000,549181.47174040,0
1774475700000,71037.00000000,71043.71000000,70992.94000000,71035.24000000,13.22164000,1774475999999,939016.09943640,3162,5.00609000,355514.87241900,0
1774476000000,71035.25000000,71138.93000000,71035.24000000,71095.49000000,39.57095000,1774476299999,2812996.69206410,7321,12.03031000,855101.66218210,0
1774476300000,71095.49000000,71095.49000000,70984.76000000,70984.76000000,23.61151000,1774476599999,1677051.37371470,6460,17.61651000,1251161.79234790,0
1774476600000,70984.77000000,71036.21000000,70969.12000000,70993.18000000,26.70287000,1774476899999,1896032.46763140,5951,13.57310000,963724.39692790,0
1774476900000,70993.19000000,71007.11000000,70947.61000000,71007.11000000,10.13451000,1774477199999,719297.15703460,4542,4.50646000,319862.02125240,0
1774477200000,71007.11000000,71042.54000000,70985.29000000,71038.64000000,7.92291000,1774477499999,562664.89709240,5294,5.04845000,358538.00219040,0
1774477500000,71038.63000000,71091.42000000,71033.89000000,71042.87000000,12.21325000,1774477799999,867845.37024970,4555,9.62828000,684162.01945710,0
1774477800000,71042.87000000,71222.22000000,71036.32000000,71220.61000000,63.96434000,1774478099999,4550982.96576100,12127,32.18172000,2289816.69058680,0
1774478100000,71220.61000000,71347.69000000,71186.01000000,71244.35000000,54.10748000,1774478399999,3856300.15158700,12868,37.20202000,2651345.10080690,0
1774478400000,71244.35000000,71594.11000000,71233.10000000,71374.34000000,196.74104000,1774478699999,14052868.27875100,17530,122.41056000,8741498.99296390,0
1774478700000,71374.34000000,71462.91000000,71366.30000000,71395.13000000,33.56363000,1774478999999,2396577.35497280,7817,21.58539000,1541138.98309840,0
1774479000000,71395.13000000,71410.91000000,71322.76000000,71347.47000000,20.15698000,1774479299999,1438396.39355770,7094,10.46866000,747046.72544410,0
1774479300000,71347.46000000,71395.00000000,71322.71000000,71369.08000000,17.18625000,1774479599999,1226402.46973840,4399,9.97220000,711574.10525570,0
1774479600000,71369.07000000,71511.83000000,71364.00000000,71417.41000000,135.07168000,1774479899999,9649808.77493330,10219,117.50812000,8395512.69499840,0
1774479900000,71417.41000000,71431.56000000,71373.23000000,71388.03000000,14.19443000,1774480199999,1013358.31408730,5605,7.84508000,560048.13924300,0
1774480200000,71388.03000000,71432.72000000,71327.69000000,71327.70000000,21.20137000,1774480499999,1513453.85626720,5855,7.15805000,510906.21296740,0
1774480500000,71327.70000000,71327.70000000,71248.80000000,71270.02000000,24.67988000,1774480799999,1759596.92250700,7039,8.61383000,614059.69899810,0
1774480800000,71270.02000000,71379.53000000,71238.88000000,71377.93000000,21.72091000,1774481099999,1548944.34716120,6584,15.69998000,1119532.26822170,0
1774481100000,71377.93000000,71439.39000000,71350.00000000,71359.59000000,33.13348000,1774481399999,2365864.76760700,8049,20.17705000,1440782.37084990,0
1774481400000,71359.58000000,71375.03000000,71304.12000000,71341.27000000,26.29841000,1774481699999,1876096.61795690,8328,17.45239000,1245043.67829200,0
1774481700000,71341.26000000,71366.26000000,71273.68000000,71273.68000000,14.26844000,1774481999999,1017549.09573680,6489,4.72506000,336951.17271060,0
1774482000000,71273.69000000,71300.61000000,71194.97000000,71216.47000000,48.43054000,1774482299999,3449889.53855070,7188,23.93062000,1704775.08091040,0
1774482300000,71216.47000000,71260.18000000,71189.55000000,71233.36000000,11.28127000,1774482599999,803660.71347540,5233,5.54161000,394747.37381460,0
1774482600000,71233.36000000,71343.00000000,71233.36000000,71343.00000000,21.45768000,1774482899999,1529644.95883030,5322,13.63478000,971952.94511550,0
1774482900000,71343.00000000,71379.17000000,71330.15000000,71336.53000000,11.60104000,1774483199999,827741.55710700,3137,5.13857000,366616.76173390,0
1774483200000,71336.53000000,71372.73000000,71250.06000000,71250.06000000,52.20654000,1774483499999,3724011.78192880,10835,22.56948000,1609860.18801510,0
1774483500000,71250.06000000,71293.71000000,71222.33000000,71222.33000000,19.35605000,1774483799999,1379481.90123040,7398,9.81421000,699428.48827970,0
1774483800000,71222.33000000,71250.00000000,71191.08000000,71250.00000000,28.85935000,1774484099999,2055212.06807650,5786,11.30093000,804843.36546710,0
1774484100000,71250.00000000,71379.78000000,71216.70000000,71239.99000000,74.70270000,1774484399999,5324660.08051630,9796,15.56895000,1110324.40484760,0
1774484400000,71240.00000000,71316.00000000,71236.74000000,71303.36000000,28.79726000,1774484699999,2052296.09688520,7910,19.07347000,1359204.48525010,0
1774484700000,71303.36000000,71321.88000000,71251.98000000,71306.60000000,65.58104000,1774484999999,4675628.83228550,7008,59.53264000,4244520.12484220,0
1774485000000,71306.59000000,71373.55000000,71282.00000000,71299.93000000,112.03266000,1774485299999,7989525.42191330,8380,49.39202000,3521843.48144330,0
1774485300000,71299.93000000,71398.05000000,71299.93000000,71327.64000000,26.19410000,1774485599999,1869427.83693490,7045,12.61368000,900170.35579830,0
1774485600000,71327.65000000,71366.26000000,71318.76000000,71355.88000000,9.72622000,1774485899999,693885.84081540,5299,5.55350000,396193.42544500,0
1774485900000,71355.88000000,71436.82000000,71342.88000000,71389.29000000,53.46725000,1774486199999,3816576.86452640,7984,31.95022000,2280652.75911980,0
1774486200000,71389.28000000,71393.99000000,71232.39000000,71232.40000000,36.02959000,1774486499999,2570195.30808290,8290,17.49053000,1247734.85598930,0
1774486500000,71232.40000000,71299.28000000,71142.38000000,71299.27000000,41.47337000,1774486799999,2953703.37089010,9827,18.25313000,1300058.96926090,0
1774486800000,71299.27000000,71368.98000000,71275.86000000,71294.34000000,72.54700000,1774487099999,5173644.82233480,11498,38.42937000,2740617.20582430,0
1774487100000,71294.35000000,71304.35000000,71194.10000000,71242.73000000,35.41548000,1774487399999,2523774.29292060,9786,20.55131000,1464663.95321000,0
1774487400000,71242.73000000,71292.62000000,71212.44000000,71269.60000000,11.50209000,1774487699999,819580.28889700,5577,7.69370000,548214.82009300,0
1774487700000,71269.60000000,71269.60000000,71159.06000000,71209.48000000,26.14719000,1774487999999,1861917.44903480,8556,10.83371000,771332.12248520,0
1774488000000,71209.48000000,71300.00000000,71209.47000000,71299.99000000,11.90590000,1774488299999,848423.46101180,3877,7.24427000,516229.88482940,0
1774488300000,71300.00000000,71377.04000000,71262.01000000,71319.69000000,30.89888000,1774488599999,2203895.00852100,6586,17.02622000,1214346.21541320,0
1774488600000,71319.69000000,71355.30000000,71288.10000000,71322.72000000,12.45094000,1774488899999,887984.96062190,5460,6.04038000,430760.17519230,0
1774488900000,71322.72000000,71336.37000000,71273.92000000,71314.00000000,49.83693000,1774489199999,3554000.24242120,6784,40.82790000,2911552.46071430,0
1774489200000,71314.00000000,71328.33000000,71235.77000000,71259.48000000,222.35432000,1774489499999,15851588.28690410,8864,205.38123000,14641739.88924660,0
1774489500000,71259.48000000,71272.73000000,71227.91000000,71227.92000000,19.94924000,1774489799999,1421429.92269950,5719,6.39450000,455619.95697960,0
1774489800000,71227.92000000,71284.08000000,71189.00000000,71250.30000000,20.23742000,1774490099999,1441651.34973420,6735,10.03822000,715134.07237750,0
1774490100000,71250.30000000,71298.22000000,71241.41000000,71252.11000000,8.92299000,1774490399999,635930.73295920,4094,5.21495000,371663.94275780,0
1774490400000,71252.11000000,71289.49000000,71247.40000000,71262.01000000,8.87065000,1774490699999,632124.97811340,4561,4.86758000,346865.36512340,0
1774490700000,71262.01000000,71269.99000000,71130.00000000,71153.35000000,24.59366000,1774490999999,1750276.97868450,7339,12.31253000,876118.93788440,0
1774491000000,71153.35000000,71164.16000000,71061.67000000,71091.99000000,23.88750000,1774491299999,1698424.69146390,6893,6.49337000,461720.27473170,0
1774491300000,71092.00000000,71093.84000000,70917.70000000,70940.87000000,101.61349000,1774491599999,7210953.99592370,13490,26.21272000,1860456.75194040,0
1774491600000,70940.87000000,71004.00000000,70889.30000000,70912.22000000,133.93465000,1774491899999,9499245.45975600,9142,47.33024000,3356231.60769330,0
1774491900000,70912.22000000,70972.00000000,70894.93000000,70894.93000000,43.32552000,1774492199999,3073514.41760600,9530,23.19334000,1645427.70216330,0
1774492200000,70894.93000000,70917.49000000,70672.37000000,70802.78000000,111.11890000,1774492499999,7867092.07615740,20800,31.30828000,2216016.49296140,0
1774492500000,70802.78000000,70830.00000000,70723.66000000,70792.96000000,46.88958000,1774492799999,3319135.22284320,10906,21.65230000,1532640.99376440,0
1774492800000,70792.95000000,70873.74000000,70792.95000000,70868.64000000,31.52678000,1774493099999,2233036.79150110,5609,18.58228000,1316135.85595080,0
1774493100000,70868.64000000,70897.69000000,70841.77000000,70893.20000000,17.63366000,1774493399999,1249718.22762220,4905,9.36897000,663941.45947420,0
1774493400000,70893.20000000,70903.55000000,70857.28000000,70877.82000000,16.97569000,1774493699999,1203248.64183010,5012,10.91200000,773432.02358950,0
1774493700000,70877.81000000,70916.71000000,70877.81000000,70893.01000000,15.52469000,1774493999999,1100706.25750030,4766,8.56967000,607564.39218090,0
1774494000000,70893.01000000,70893.01000000,70772.40000000,70783.01000000,26.39073000,1774494299999,1869382.05139550,9477,8.45956000,599114.62629880,0
1774494300000,70783.01000000,70850.04000000,70761.79000000,70850.04000000,17.12035000,1774494599999,1212008.67066270,6940,9.59145000,679051.16513450,0
1774494600000,70850.04000000,70968.66000000,70850.04000000,70968.66000000,19.43418000,1774494899999,1377899.79399800,4700,13.93740000,988283.41193510,0
1774494900000,70968.66000000,70968.66000000,70907.90000000,70911.48000000,17.72743000,1774495199999,1257534.57188470,5837,8.96791000,636168.25003180,0
1774495200000,70911.48000000,70911.48000000,70713.07000000,70759.77000000,39.14791000,1774495499999,2771564.48506780,8717,11.82904000,837448.51373470,0
1774495500000,70759.77000000,70797.30000000,70685.69000000,70713.14000000,28.99322000,1774495799999,2050321.22036560,8110,14.62295000,1033934.66141370,0
1774495800000,70713.14000000,70804.24000000,70713.13000000,70804.24000000,20.23504000,1774496099999,1431746.50144600,7439,11.00887000,778864.33968240,0
1774496100000,70804.24000000,70881.88000000,70800.75000000,70870.11000000,23.94332000,1774496399999,1696216.98349970,6886,13.87894000,983224.34145060,0
1774496400000,70870.11000000,70900.14000000,70844.11000000,70850.74000000,100.57614000,1774496699999,7127270.57334450,7951,17.32118000,1227701.95184170,0
1774496700000,70850.75000000,70886.65000000,70838.34000000,70838.34000000,24.16819000,1774496999999,1712611.65069900,5064,14.45230000,1024074.55242740,0
1774497000000,70838.35000000,70899.04000000,70781.63000000,70899.04000000,32.98004000,1774497299999,2335662.27159290,6237,9.67142000,685111.68974250,0
1774497300000,70899.04000000,70921.48000000,70880.96000000,70921.47000000,159.83295000,1774497599999,11334421.23039240,7257,100.04958000,7094654.50362850,0
1774497600000,70921.47000000,70921.47000000,70833.60000000,70833.60000000,28.03677000,1774497899999,1987060.64550810,6960,8.94027000,633554.17815910,0
1774497900000,70833.60000000,70859.61000000,70815.12000000,70825.93000000,26.77245000,1774498199999,1896515.27821280,5288,7.72976000,547580.82655680,0
1774498200000,70825.93000000,70880.88000000,70740.80000000,70755.06000000,90.94694000,1774498499999,6441108.52205160,7524,78.53219000,5562193.38876940,0
1774498500000,70755.07000000,70771.93000000,70721.46000000,70739.54000000,21.63302000,1774498799999,1530401.34051700,6179,11.55357000,817351.27207170,0
1774498800000,70739.55000000,70828.50000000,70739.55000000,70808.00000000,16.90488000,1774499099999,1196879.41139940,5947,10.76559000,762180.64170790,0
1774499100000,70808.00000000,70872.41000000,70808.00000000,70868.66000000,16.24658000,1774499399999,1150929.44883780,3501,11.71526000,829884.25495640,0
1774499400000,70868.65000000,70899.02000000,70830.44000000,70836.04000000,20.41671000,1774499699999,1446682.96399160,4467,10.79717000,765126.67430270,0
1774499700000,70836.04000000,70871.07000000,70828.47000000,70848.47000000,18.29935000,1774499999999,1296444.74581030,4041,9.67317000,685359.17181570,0
1774500000000,70848.48000000,70874.26000000,70839.99000000,70839.99000000,65.77914000,1774500299999,4660622.89144160,4093,28.06147000,1988093.39890470,0
1774500300000,70840.00000000,70884.84000000,70838.24000000,70872.38000000,19.77942000,1774500599999,1401617.70335180,3372,12.88000000,912716.35675130,0
1774500600000,70872.39000000,70872.39000000,70817.17000000,70823.33000000,71.02023000,1774500899999,5030812.96006670,4870,63.00902000,4463302.90359940,0
1774500900000,70823.33000000,70823.33000000,70761.11000000,70772.01000000,37.27883000,1774501199999,2638528.56006020,4561,9.91863000,701994.05488320,0
1774501200000,70772.01000000,70796.32000000,70733.23000000,70769.91000000,113.59185000,1774501499999,8038831.96477940,9052,56.84229000,4022410.93700310,0
1774501500000,70769.92000000,70769.92000000,70446.79000000,70555.83000000,255.34528000,1774501799999,18012987.78240070,23373,43.34467000,3057651.31469640,0
1774501800000,70555.83000000,70588.85000000,70500.01000000,70559.07000000,139.86779000,1774502099999,9868099.58310180,13275,93.52447000,6598075.19780610,0
1774502100000,70559.07000000,70588.90000000,70542.36000000,70569.21000000,53.39081000,1774502399999,3767603.39517680,8278,10.54817000,744299.99470450,0
1774502400000,70569.22000000,70636.56000000,70569.21000000,70620.88000000,21.08199000,1774502699999,1488541.44210230,6859,12.05017000,850822.98106180,0
1774502700000,70620.88000000,70620.88000000,70510.54000000,70577.20000000,50.14648000,1774502999999,3539570.13792840,8151,35.68480000,2519006.00660200,0
1774503000000,70577.19000000,70596.00000000,70513.16000000,70579.94000000,20.85624000,1774503299999,1471485.22650040,8278,7.90733000,557876.56874560,0
1774503300000,70579.94000000,70624.00000000,70545.90000000,70551.63000000,73.75533000,1774503599999,5205248.66795240,9008,10.52239000,742824.31185080,0
1774503600000,70551.64000000,70551.64000000,70288.40000000,70310.90000000,88.84309000,1774503899999,6254452.49194930,17209,25.38986000,1787362.74991390,0
1774503900000,70310.89000000,70372.00000000,70200.00000000,70353.77000000,135.94374000,1774504199999,9555864.53186330,22931,62.71371000,4408529.38137550,0
1774504200000,70353.77000000,70353.77000000,70112.55000000,70115.31000000,94.69279000,1774504499999,6646800.96412710,22539,28.85547000,2025192.61305700,0
1774504500000,70115.31000000,70125.79000000,69942.96000000,70016.98000000,224.22650000,1774504799999,15700099.42182180,26956,75.14049000,5260653.24079290,0
1774504800000,70016.97000000,70052.15000000,69855.73000000,69967.87000000,283.53114000,1774505099999,19824390.15590750,27700,169.80308000,11871324.60658870,0
1774505100000,69967.87000000,70100.00000000,69916.01000000,70099.99000000,46.66438000,1774505399999,3267150.95950630,13993,26.55452000,1859190.00207680,0
1774505400000,70100.00000000,70100.00000000,69980.00000000,70068.00000000,51.06532000,1774505699999,3575700.85496990,11641,17.25633000,1208187.41551890,0
1774505700000,70067.47000000,70134.19000000,70032.00000000,70134.18000000,59.40045000,1774505999999,4162541.59719050,12960,27.30891000,1913631.17846310,0
1774506000000,70134.18000000,70137.63000000,69963.04000000,69970.83000000,71.75152000,1774506299999,5025936.19652930,11322,26.28719000,1841246.62322230,0
1774506300000,69970.83000000,70059.50000000,69905.61000000,70059.50000000,57.63578000,1774506599999,4032419.13345610,7435,22.89764000,1602410.14311630,0
1774506600000,70059.50000000,70098.94000000,70030.00000000,70034.29000000,29.84919000,1774506899999,2091549.89419330,8031,16.04308000,1124183.63531950,0
1774506900000,70034.29000000,70046.07000000,69979.61000000,70028.00000000,143.55531000,1774507199999,10052767.09377730,9328,115.28193000,8072978.82894310,0
1774507200000,70027.99000000,70056.28000000,69986.18000000,70000.32000000,46.05578000,1774507499999,3224725.01248730,7798,25.88999000,1812735.10345970,0
1774507500000,70000.32000000,70104.65000000,69991.00000000,70104.64000000,35.86038000,1774507799999,2511642.87119380,7740,26.54755000,1859264.65342050,0
1774507800000,70104.64000000,70116.00000000,70088.04000000,70113.00000000,56.33428000,1774508099999,3949085.79859580,6115,38.96476000,2731434.80114800,0
1774508100000,70113.00000000,70152.63000000,70079.70000000,70097.18000000,134.48658000,1774508399999,9428817.33793350,8644,100.92523000,7075556.07456730,0
1774508400000,70097.19000000,70167.60000000,70024.17000000,70150.73000000,61.32632000,1774508699999,4298950.08742400,11487,37.73016000,2645066.56748700,0
1774508700000,70150.73000000,70150.73000000,70010.31000000,70093.79000000,86.40005000,1774508999999,6052011.44661500,14519,27.17858000,1903763.68149150,0
1774509000000,70093.78000000,70097.30000000,70030.74000000,70048.50000000,23.20141000,1774509299999,1625666.84081400,6792,13.20432000,925193.51194950,0
1774509300000,70048.50000000,70070.65000000,70020.00000000,70020.00000000,102.21805000,1774509599999,7160785.53463100,7104,20.10216000,1408165.45949040,0
1774509600000,70020.00000000,70093.36000000,69906.86000000,70059.40000000,109.23869000,1774509899999,7649124.67294520,17961,39.67716000,2777894.42259620,0
1774509900000,70059.40000000,70069.86000000,69938.71000000,69969.87000000,33.91720000,1774510199999,2374367.27199620,9561,13.79986000,966030.36308860,0
1774510200000,69969.87000000,69969.87000000,69805.00000000,69958.18000000,124.96973000,1774510499999,8732962.88240080,17988,65.26232000,4560162.92520180,0
1774510500000,69958.19000000,70056.48000000,69939.64000000,70056.47000000,35.48497000,1774510799999,2484145.32388600,9873,24.45050000,1711521.04029330,0
1774510800000,70056.48000000,70112.08000000,70048.88000000,70071.97000000,45.20786000,1774511099999,3167938.40784970,10015,26.32442000,1844612.64051370,0
1774511100000,70071.97000000,70093.50000000,70050.50000000,70085.83000000,31.97653000,1774511399999,2240792.10614640,5834,19.75772000,1384541.02159220,0
1774511400000,70085.83000000,70163.84000000,70075.68000000,70160.81000000,30.01256000,1774511699999,2104151.36212930,6062,17.54998000,1230474.32897850,0
1774511700000,70160.81000000,70160.81000000,70085.73000000,70087.44000000,29.08475000,1774511999999,2039204.89411310,3442,10.32548000,723945.26623520,0
1774512000000,70087.44000000,70127.00000000,70062.00000000,70062.00000000,65.30534000,1774512299999,4577235.47498460,8785,30.47784000,2136293.96479100,0
1774512300000,70062.00000000,70127.69000000,70030.00000000,70050.01000000,34.62422000,1774512599999,2426165.78114430,8903,18.30316000,1282454.24109990,0
1774512600000,70050.01000000,70050.01000000,69896.62000000,69924.82000000,31.97542000,1774512899999,2237341.77264700,8676,14.51179000,1015373.06513360,0
1774512900000,69924.82000000,70011.10000000,69865.00000000,69884.04000000,29.01634000,1774513199999,2029580.97365090,12129,17.27679000,1208543.55648760,0
1774513200000,69884.34000000,69926.75000000,69821.47000000,69874.53000000,30.14154000,1774513499999,2105520.51996920,10916,17.29476000,1208131.13021540,0
1774513500000,69874.53000000,69888.85000000,69824.66000000,69826.84000000,40.82978000,1774513799999,2852178.82233520,10562,20.75070000,1449469.78436240,0
1774513800000,69826.84000000,69884.48000000,69806.39000000,69872.31000000,37.87875000,1774514099999,2645713.56502300,6995,23.55826000,1645436.74156720,0
1774514100000,69872.31000000,69920.52000000,69848.31000000,69848.32000000,21.26021000,1774514399999,1485741.28419110,10725,11.34767000,793009.08851340,0
1774514400000,69848.32000000,69952.75000000,69815.84000000,69937.32000000,95.61918000,1774514699999,6681278.30713410,11856,72.01774000,5031519.30117730,0
1774514700000,69937.32000000,70047.63000000,69902.00000000,69958.35000000,67.54077000,1774514999999,4726184.64363110,16494,43.40019000,3036825.75882920,0
1774515000000,69958.36000000,70022.30000000,69929.57000000,69973.47000000,38.16883000,1774515299999,2670389.80323850,9540,22.54983000,1577625.86639760,0
1774515300000,69973.47000000,70041.73000000,69957.43000000,70024.77000000,18.46780000,1774515599999,1292973.40223600,6516,12.07418000,845313.36790310,0
1774515600000,70024.78000000,70034.40000000,69930.70000000,69990.47000000,26.28699000,1774515899999,1839414.22839760,11149,14.32577000,1002399.66021700,0
1774515900000,69990.47000000,70144.44000000,69978.72000000,70077.00000000,174.57016000,1774516199999,12227277.77191670,11892,127.03634000,8896625.41956120,0
1774516200000,70077.01000000,70116.00000000,70019.09000000,70028.91000000,52.02970000,1774516499999,3645918.84019700,9734,26.05012000,1825253.37241300,0
1774516500000,70028.91000000,70028.91000000,69883.39000000,69959.56000000,40.18849000,1774516799999,2810864.14268070,12024,11.33970000,793100.24566830,0
1774516800000,69959.55000000,70027.03000000,69959.55000000,69964.73000000,89.75072000,1774517099999,6282044.30754110,9780,50.60258000,3541931.01815500,0
1774517100000,69964.73000000,70049.24000000,69950.61000000,70028.12000000,82.09815000,1774517399999,5749298.08868040,9078,42.82926000,2999275.28053740,0
1774517400000,70028.11000000,70028.11000000,69454.65000000,69469.15000000,346.55647000,1774517699999,24129456.49485930,53871,111.34656000,7750611.93484490,0
1774517700000,69469.14000000,69596.00000000,69426.38000000,69453.21000000,176.40121000,1774517999999,12255404.26675040,19117,102.90714000,7148795.64724450,0
1774518000000,69453.21000000,69530.40000000,69437.96000000,69506.64000000,124.69279000,1774518299999,8664433.07285030,14849,63.58080000,4417720.12573670,0
1774518300000,69506.64000000,69508.43000000,69409.67000000,69413.39000000,42.05070000,1774518599999,2920980.38148690,12545,18.77533000,1304278.89389320,0
1774518600000,69413.39000000,69600.00000000,69413.38000000,69588.41000000,72.02918000,1774518899999,5009466.42493380,14481,41.02996000,2853458.50602990,0
1774518900000,69588.41000000,69621.02000000,69560.51000000,69562.41000000,86.42350000,1774519199999,6013681.87656830,8953,17.88665000,1244679.83822190,0
1774519200000,69562.41000000,69594.14000000,69503.98000000,69540.43000000,75.96413000,1774519499999,5283753.37554310,12376,21.00854000,1461207.26687950,0
1774519500000,69540.43000000,69635.49000000,69520.26000000,69541.70000000,141.88107000,1774519799999,9869688.27293300,15569,44.99129000,3129914.95497020,0
1774519800000,69541.70000000,69586.17000000,69509.23000000,69579.23000000,32.92217000,1774520099999,2289837.31429410,9134,15.55451000,1081928.54154410,0
1774520100000,69579.23000000,69678.02000000,69577.76000000,69661.65000000,57.03985000,1774520399999,3972796.27635830,9764,35.44310000,2468498.92621920,0
1774520400000,69661.65000000,69719.96000000,69642.58000000,69686.17000000,30.01913000,1774520699999,2091967.73770140,8058,13.96111000,972906.35182300,0
1774520700000,69686.18000000,69700.49000000,69661.45000000,69661.45000000,22.59526000,1774520999999,1574611.27243590,5652,10.71039000,746378.93415050,0
1774521000000,69661.45000000,69661.46000000,69604.05000000,69618.89000000,26.44382000,1774521299999,1841289.64838790,9384,9.83977000,685106.82179460,0
1774521300000,69618.89000000,69636.00000000,69517.00000000,69533.50000000,32.72822000,1774521599999,2277266.45943040,10911,8.03610000,559138.42902610,0
1774521600000,69533.49000000,69575.21000000,69505.01000000,69548.18000000,72.32538000,1774521899999,5029404.91499740,13894,38.47235000,2675127.32805190,0
1774521900000,69548.18000000,69575.36000000,69509.80000000,69556.19000000,93.38049000,1774522199999,6493909.50819760,12266,62.70866000,4360940.68663790,0
